AppID;Name;Release date;Estimated owners;Required age;Price;DLC count;Supported languages;Website;Windows;Mac;Linux;Positive;Negative;Achievements;Average playtime forever;Median playtime forever;Developers;Publishers;Categories
109500;Fowl Space;21.03.2012;20000 - 50000;0;4.99;0;['English'];http://fowlspace.com;WAHR;FALSCH;FALSCH;106;74;0;12;12;Pixelante Game Studios;Pixelante Game Studios;Single-player
539290;Brick Breaker;20.02.2017;0 - 20000;0;9.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch'];;WAHR;FALSCH;FALSCH;35;42;20;0;0;Sanuk Games;Nacon;Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together
1603600;Daldos;18.04.2022;0 - 20000;0;7.99;1;['English', 'Danish', 'Norwegian', 'Russian'];;WAHR;FALSCH;FALSCH;3;0;0;0;0;Vanaheim Team;Vanaheim Team;Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Remote Play Together
489100;MachRace;30.06.2016;0 - 20000;0;9.99;0;['English'];https://www.instagram.com/fullbeastcreative/;WAHR;FALSCH;FALSCH;9;1;0;0;0;enko;full beast creative;Single-player,Partial Controller Support
1310620;The Sight in a mirror;31.05.2020;0 - 20000;0;1.99;0;['English'];;WAHR;FALSCH;FALSCH;1;0;0;0;0;Nilz;Nilz;Single-player
740450;Alien Planet;04.12.2017;0 - 20000;0;0.99;0;['English'];http://falkrus.com/;WAHR;WAHR;WAHR;2;0;0;0;0;Falkrus;Falkrus;Single-player
1646090;Tokyo Rogue;15.07.2022;0 - 20000;0;12.99;0;['English'];;WAHR;FALSCH;WAHR;12;0;20;0;0;Lunacy Labs Ltd.;Lunacy Labs Ltd.;Single-player,Full controller support,Steam Cloud
448670;Pinball HD Collection;03.08.2016;0 - 20000;0;19.99;0;['English'];http://www.gameprom.com;WAHR;FALSCH;WAHR;52;32;0;0;0;OOO Gameprom;App Business Ventures LLC;Single-player,Steam Leaderboards
1956110;LandPort;19.05.2022;0 - 0;0;0;0;['Simplified Chinese'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;Prairie Game;Prairie Game;Single-player
542740;Balloon Blowout;28.10.2016;50000 - 100000;0;0.99;0;['English'];;WAHR;FALSCH;FALSCH;57;72;0;142;148;EnsenaSoft;EnsenaSoft;Single-player
687980;Mothlight;25.08.2017;20000 - 50000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;351;19;0;0;0;Samu;Samu;Single-player,Partial Controller Support
612120;Darwin's bots: Episode 1;27.03.2017;0 - 20000;0;7.99;0;['English'];;WAHR;FALSCH;FALSCH;9;8;0;0;0;Duplicator Studio;Duplicator Studio;Single-player
1259000;Damascus;15.05.2020;50000 - 100000;0;0;0;['English'];https://discord.gg/CVDFAv4;WAHR;WAHR;WAHR;189;54;25;0;0;Team Teal;Team Teal;Multi-player,MMO,Steam Achievements,In-App Purchases
1380060;Urban Trial Tricky™ Deluxe Edition;22.07.2021;0 - 20000;0;19.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese'];https://urbantrialtricky.com/;WAHR;FALSCH;FALSCH;15;9;0;0;0;Tate Multimedia;Tate Multimedia;Single-player,Full controller support,Steam Cloud,Steam Leaderboards
814560;Eat my Shuriken and Die!;03.06.2020;0 - 20000;0;2.99;0;['English'];https://www.flowersfx.com;WAHR;FALSCH;FALSCH;1;0;7;0;0;FlowersFX;FlowersFX;Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play on TV,Remote Play Together
701100;Amoreon NightClub;06.09.2017;20000 - 50000;0;0;0;['English'];http://www.amoreon.com;WAHR;FALSCH;FALSCH;49;15;0;2;2;Citor3;Citor3;Single-player
1407060;Crimson Ranch;24.09.2020;0 - 20000;0;2.99;0;['English', 'Portuguese - Brazil', 'Russian'];;WAHR;FALSCH;FALSCH;19;3;8;0;0;Aiaz Marx;Aiaz Marx;Single-player,Steam Achievements,Full controller support
1495860;What The Dub?!;08.04.2021;0 - 20000;0;7.99;0;['English'];http://www.WideRightGames.com;WAHR;WAHR;FALSCH;205;15;30;50;50;Wide Right Interactive,Mark Zorn,Kurt Wojda;Wide Right Interactive;Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Remote Play Together
1126970;Strazeal;26.08.2019;0 - 20000;0;1.99;0;['English'];https://www.strazeal.com/;WAHR;FALSCH;WAHR;1;0;0;0;0;Tradosoft,Michiel Pater;Tradosoft;Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Remote Play Together
1639530;Bitten! Someone has to be a villain;03.06.2021;0 - 20000;0;2.99;0;['English', 'Russian', 'Portuguese', 'Spanish - Spain', 'Spanish - Latin America', 'Turkish'];https://bitten.by;WAHR;FALSCH;FALSCH;5;5;0;0;0;Uladzislau Basin;Uladzislau Basin;Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,In-App Purchases
1995420;Flora and Sauna;06.06.2022;0 - 20000;0;12.99;0;['English'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;EnroAndOz;EnroAndOz;Single-player
358000;The Curse of Nordic Cove;23.04.2015;0 - 20000;0;0.99;0;['English'];http://onthelevelgames.com/;WAHR;FALSCH;FALSCH;15;15;0;0;0;On The Level Game Studios;On The Level Game Studios;Single-player,Partial Controller Support
1856080;Ambushed;05.02.2022;0 - 20000;0;1.49;0;['English'];;WAHR;FALSCH;FALSCH;0;2;0;0;0;FakeBamboo;FakeBamboo;Multi-player,PvP,Online PvP
239430;Q.U.B.E: Director's Cut;21.05.2014;500000 - 1000000;0;2.49;0;['English'];http://www.qubegame.com;WAHR;WAHR;WAHR;1438;285;53;236;319;Toxic Games;Toxic Games;Single-player,Steam Achievements,VR Support,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards
961490;Travis Strikes Again: No More Heroes Complete Edition;17.10.2019;0 - 20000;0;39.99;1;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil'];https://tsanmh.com/en/;WAHR;FALSCH;FALSCH;298;43;51;180;180;GRASSHOPPER MANUFACTURE INC.;Marvelous Inc.;Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together
363500;Ossuary;27.05.2015;0 - 20000;0;9.99;0;['English'];http://futureproofgames.com/games/ossuary/;WAHR;FALSCH;FALSCH;33;3;26;7;7;Gregory Avery-Weir,Melissa Avery-Weir;Future Proof Games;Single-player,Steam Achievements,Steam Trading Cards
286750;Zoo Empire;03.09.2015;20000 - 50000;0;6.99;0;['English'];http://www.retroism.com;WAHR;FALSCH;FALSCH;98;32;0;0;0;Enlight Software Limited;Retroism,Enlight Software Limited;Single-player
388080;Borderless Gaming;23.07.2015;200000 - 500000;0;3.99;1;['English', 'German', 'Russian', 'French', 'Simplified Chinese', 'Spanish - Spain', 'Korean', 'Polish', 'Traditional Chinese', 'Japanese', 'Ukrainian'];http://andrew.im/;WAHR;FALSCH;FALSCH;2461;336;1;8744;9735;AndrewMD5,Codeusa;;Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud
1565630;Doge to the Moon;19.03.2021;0 - 20000;0;2;0;['English'];;WAHR;FALSCH;FALSCH;4;0;0;0;0;The Wilburnness;The Wilburnness;Single-player
1751800;Ibatic;17.01.2022;0 - 0;0;0;0;['English'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;Moonfish Studio;Moonfish Studio;Single-player,Full controller support
925360;Ape Hit;31.08.2018;0 - 20000;0;0.99;0;['English'];http://www.Apehit.com;WAHR;FALSCH;FALSCH;5;1;0;0;0;Malika K. LLC,Zombie's Delight Studio;Malika K. LLC,Zombie's Delight Studio;Single-player
482300;Investigator;01.06.2016;50000 - 100000;0;4.99;3;['English', 'Russian'];https://www.adrovgames.com/;WAHR;FALSCH;FALSCH;654;277;52;145;171;AdroVGames;AdroVGames;Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together
964910;Sunshine & Overcast;15.10.2021;0 - 20000;0;0;3;['English'];;WAHR;FALSCH;FALSCH;3;3;0;0;0;SunshineOvercast;SunshineOvercast;Single-player,Steam Cloud
16130;Fish Tycoon;12.05.2008;0 - 20000;0;9.99;0;['English'];http://www.FishTycoon.com;WAHR;FALSCH;FALSCH;58;12;0;1815;1815;Last Day of Work;Last Day of Work;Single-player
1716950;Gra&Vity;07.10.2021;0 - 20000;0;0.99;0;['English', 'Portuguese - Brazil', 'Spanish - Latin America'];;WAHR;FALSCH;WAHR;14;0;11;0;0;Company Not Found;Company Not Found;Single-player,Steam Achievements,Steam Cloud
411530;Roads of Rome 3;19.10.2015;0 - 20000;0;3.99;0;['English', 'Italian', 'Spanish - Spain', 'Russian', 'French', 'German'];;WAHR;FALSCH;FALSCH;27;9;0;0;0;Whiterra;Qumaron;Single-player
237430;Expeditions: Conquistador;30.05.2013;100000 - 200000;0;19.99;0;['English', 'Spanish - Spain', 'Italian', 'German', 'Russian'];http://expeditionsseries.com;WAHR;WAHR;WAHR;1079;268;60;395;329;Logic Artists;THQ Nordic;Single-player,Multi-player,Steam Achievements,Steam Trading Cards
1843720;Skullborn Playtest;28.12.2021;0 - 0;0;0;0;[];;WAHR;FALSCH;FALSCH;0;0;0;0;0;;;
485120;Frog Climbers;06.10.2016;20000 - 50000;0;6.99;0;['English'];http://frogclimbers.com;WAHR;FALSCH;FALSCH;131;28;0;103;103;TeamCrew;Dear Villagers;Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together
1907570;Hot Milf 4;05.03.2022;0 - 20000;0;0.99;0;['English'];;WAHR;FALSCH;FALSCH;0;0;10;0;0;Cyber Keks;Cyber Keks;Single-player,Steam Achievements
528670;Elems;11.11.2016;200000 - 500000;0;0.99;0;['English', 'Russian'];http://fd.com.ua/en/new-projects/elems;WAHR;FALSCH;FALSCH;11;7;18;313;316;Fifth Dimension Company;Fifth Dimension Company;Single-player,Steam Achievements,Full controller support,Steam Trading Cards
417540;Gamefuel Driver Control;10.12.2015;20000 - 50000;0;29.99;0;['English'];;WAHR;FALSCH;FALSCH;9;6;0;0;0;Auslogics Software;Console Classics;
1496530;Cinders Of Hades;26.01.2021;0 - 20000;0;2.99;0;['English'];http://www.holonstudios.com;WAHR;FALSCH;FALSCH;1;2;6;0;0;Holon Studios Inc.;Holon Studios Inc.;Single-player,Steam Achievements,Steam Leaderboards
465070;TRIZEAL Remix;07.07.2016;0 - 20000;0;11.99;1;['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese'];;WAHR;FALSCH;FALSCH;22;2;14;0;0;TRIANGLE SERVICE;Komodo;Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play Together
448010;RePete;09.03.2016;0 - 20000;0;1.99;0;['English', 'French', 'Spanish - Spain', 'German'];https://repete.lukesterwebdesign.com;WAHR;WAHR;WAHR;31;6;17;231;247;Luke Godfrey;Luke Godfrey;Single-player,Steam Achievements,Full controller support,Steam Cloud
782630;Twisted Sails;26.03.2018;20000 - 50000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;12;4;0;0;0;Heatwave Studios;Heatwave Studios;Multi-player,PvP,Online PvP
1162170;Below Sunshade;19.11.2019;0 - 20000;0;5.99;0;['English'];;WAHR;FALSCH;FALSCH;0;0;15;0;0;Arvus Games;Arvus Games;Single-player,Partial Controller Support
1941850;Goddess Of War Essa;06.04.2022;0 - 20000;0;3.99;4;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese', 'Korean'];;WAHR;FALSCH;FALSCH;1;0;0;0;0;Small Game;Small Game;Single-player
1467740;Pocket Plants;07.12.2020;0 - 20000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;15;13;0;0;0;Studio Sprouts;Studio Sprouts;Single-player
1212930;Doler;17.01.2020;0 - 20000;0;2.99;0;['English'];https://sokpop.co;WAHR;WAHR;FALSCH;5;1;6;0;0;Sokpop Collective;Sokpop Collective;Single-player,Steam Achievements,Partial Controller Support
1580990;Manipulator I:The Hand Behind;24.04.2021;0 - 20000;0;9.99;0;['Simplified Chinese', 'English'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;GuoQiangQiang;GuoQiangQiang;Single-player
1975670;White Lavender;20.06.2022;0 - 20000;0;4.99;0;['English'];https://www.sokpop.co/;WAHR;WAHR;FALSCH;30;3;22;0;0;Sokpop Collective;Sokpop Collective;Single-player,Steam Achievements,Full controller support
1808480;Poly Puzzle: Cats;17.11.2021;0 - 20000;0;1.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese'];;WAHR;FALSCH;FALSCH;3;2;100;0;0;Cute Hannah's Games;Cute Hannah's Games;Single-player,Steam Achievements,Steam Cloud
818070;Draoi;27.09.2018;0 - 20000;0;19.99;0;['English'];http://draoi.ie;WAHR;FALSCH;FALSCH;0;1;0;0;0;Avenal Investments Ltd;Avenal Investments Ltd;Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer
1271190;Queen's Glory;01.05.2020;0 - 20000;0;9.99;0;['Traditional Chinese', 'English', 'Japanese', 'Simplified Chinese', 'German', 'French', 'Spanish - Spain', 'Russian', 'Portuguese', 'Korean', 'Polish', 'Dutch', 'Thai', 'Portuguese - Brazil', 'Spanish - Latin America', 'Italian'];https://www.facebook.com/playmeowGame;WAHR;WAHR;FALSCH;0;0;0;137;137;BananaKing,?????;PlayMeow Games;Single-player
944590;Thunder Kid;22.10.2018;0 - 20000;0;7.99;0;['English'];http://renegadesector.com/;WAHR;WAHR;FALSCH;29;3;8;0;0;Renegade Sector Games;Renegade Sector Games;Single-player,Steam Achievements,Full controller support
1299400;Understand;30.10.2020;20000 - 50000;0;3.99;0;['English', 'Simplified Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Ukrainian', 'Russian', 'Bulgarian', 'Hungarian', 'Turkish', 'Greek', 'Norwegian', 'Czech', 'Japanese', 'Polish', 'Thai', 'Swedish', 'Traditional Chinese', 'Romanian', 'Finnish', 'Dutch', 'Portuguese', 'Portuguese - Brazil', 'Spanish - Latin America', 'Vietnamese', 'Arabic', 'Korean'];;WAHR;WAHR;FALSCH;409;31;13;42;42;Artless Games;Artless Games;Single-player,Steam Achievements,Steam Cloud
958090;School of the Dead: Anastasia;27.11.2018;0 - 20000;0;0.99;0;['English', 'Russian', 'Italian', 'German', 'Simplified Chinese'];http://straicher.com;WAHR;FALSCH;FALSCH;30;7;12;0;0;NOINDEX GAMES,Maksim Streicher;NOINDEX GAMES;Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards
607040;Grimoire Chronicles;20.04.2017;20000 - 50000;0;0.51;0;['English'];https://www.aldorlea.org/grimoirechronicles.php;WAHR;FALSCH;FALSCH;44;15;6;0;0;Warfare Studios;Warfare Studios;Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud
1301850;Meditation VR;31.07.2020;0 - 20000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;49;16;0;0;0;Better Than Life;Better Than Life;Single-player
299380;Masquerade: The Baubles of Doom;20.04.2016;0 - 20000;0;14.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain'];http://www.masqueradegame.com/;WAHR;FALSCH;FALSCH;15;42;25;387;387;Big Ant Studios;Big Ant Studios;Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV
1626950;The Case of Maneki;20.03.2022;0 - 20000;18;9.99;0;['English'];https://zmakesgames.weebly.com/detective-press-kit.html;WAHR;FALSCH;FALSCH;3;0;0;0;0;Zmakesgames;Zmakesgames;Single-player
342260;Nevermind;29.09.2015;50000 - 100000;0;19.99;3;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese'];http://www.nevermindgame.com;WAHR;WAHR;FALSCH;319;93;17;123;139;Flying Mollusk;Flying Mollusk;Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud
1684920;Dungless 2;27.07.2021;0 - 20000;0;2.99;0;['English', 'Russian'];;WAHR;FALSCH;FALSCH;8;2;4;0;0;ImperiumGame;ImperiumGame;Single-player,Steam Achievements
888010;Tango: The Adventure Game;16.11.2018;0 - 20000;0;2.99;0;['English', 'Spanish - Spain', 'Spanish - Latin America'];;WAHR;WAHR;FALSCH;50;9;20;0;0;Gualicho Games;Inca Games;Single-player,Steam Achievements,Captions available
538950;Plenty: Skyhearth;20.10.2016;20000 - 50000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;48;8;17;0;0;Tiny Lions;Tiny Lions Inc.;Single-player,Steam Achievements,Stats,Steam Leaderboards
293520;Carnivores: Dinosaur Hunter Reborn;27.05.2015;50000 - 100000;0;14.99;0;['English'];http://www.carnivoresreborn.com/home.html;WAHR;FALSCH;FALSCH;573;209;12;208;208;Digital Dreams Entertainment LLC;Digital Dreams Entertainment LLC;Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards
502940;Calm Down, Stalin;08.09.2016;20000 - 50000;0;3.99;0;['English', 'Russian'];;WAHR;FALSCH;FALSCH;846;99;16;51;64;Cartboard Games;Cartboard Games;Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support
1395560;Kandidatos;01.09.2020;200000 - 500000;0;0.99;0;['Portuguese - Brazil'];https://www.facebook.com/shaikoninagames;WAHR;FALSCH;FALSCH;2535;248;0;46;32;Shaikonina Games;Shaikonina Games;Single-player,Multi-player,PvP,LAN PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Trading Cards
1038680;???;04.04.2019;0 - 20000;0;0;0;['Simplified Chinese'];;WAHR;FALSCH;FALSCH;11;10;0;0;0;?????;?????;Multi-player,PvP,Online PvP
291690;Empathy: Path of Whispers;16.05.2017;0 - 20000;0;19.99;1;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian'];;WAHR;FALSCH;FALSCH;110;69;13;32;32;Pixel Night;Iceberg Interactive;Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support
1246200;Super Toxicboy;25.02.2020;0 - 20000;0;0.99;0;['English'];;WAHR;FALSCH;FALSCH;1;0;0;0;0;Pixel Harmony Studio;Pixel Harmony Studio;Single-player,Partial Controller Support
1581010;Haunted House - The Murder;21.09.2021;0 - 20000;0;1.99;0;['English'];;WAHR;FALSCH;FALSCH;0;3;0;0;0;Yannik Leuenberger;Deadcloud Productions;Single-player
1690250;Wet Waifu;25.08.2021;0 - 20000;0;0.99;0;['English'];http://project3190996.tilda.ws/;WAHR;FALSCH;FALSCH;0;0;20;0;0;Sweet Games;Sweet Games;Single-player,Steam Achievements
653210;Prisoner;17.07.2017;0 - 20000;0;2.99;1;['English', 'Russian'];;WAHR;FALSCH;FALSCH;22;15;33;0;0;Polovey Alexander;Polovey Alexander;Single-player,Steam Achievements,Partial Controller Support
267360;MURI;06.12.2013;20000 - 50000;0;4.99;0;['English'];http://www.ludosity.com/;WAHR;FALSCH;FALSCH;427;43;0;82;94;Ludosity,Remar Games;Ludosity;Single-player,Steam Trading Cards,Partial Controller Support
1694430;Dynamic Dungeons Editor;31.10.2021;0 - 20000;0;29.99;1;['English'];https://dynamicdungeons.com/;WAHR;WAHR;FALSCH;55;19;0;0;0;Dynamic Dungeons;Dynamic Dungeons;Single-player,Includes level editor
1886850;Horror In Valkeala;03.03.2022;0 - 20000;0;0.99;0;['English'];;WAHR;FALSCH;FALSCH;17;16;14;0;0;Tero Lunkka,Valkeala Software;Tero Lunkka;Single-player,Steam Achievements
1378490;Total War: Elysium Playtest;24.07.2020;0 - 0;0;0;0;[];;WAHR;FALSCH;FALSCH;0;0;0;0;0;;;
499910;SHINRAI - Broken Beyond Despair;26.08.2016;0 - 20000;0;14.99;1;['English'];http://gosatsu.com/;WAHR;WAHR;WAHR;98;8;15;0;0;Gosatsu Visual Novels;Gosatsu Visual Novels;Single-player,Steam Achievements,Steam Trading Cards
1863170;From Dusk To Dawn;21.01.2022;0 - 20000;0;6.99;0;['English', 'Simplified Chinese', 'Traditional Chinese'];;WAHR;FALSCH;FALSCH;6;2;36;0;0;3P Studios;3P Studios;Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards
1644840;Kittens and Yarn;17.06.2021;0 - 20000;0;1.99;0;['English', 'Portuguese - Brazil', 'Simplified Chinese'];;WAHR;FALSCH;FALSCH;108;6;8;0;0;Pinel Games;Pinel Games;Single-player,Steam Achievements
1422880;Frisbee For Fun;21.11.2020;0 - 20000;0;2.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Danish', 'Spanish - Latin America', 'Finnish', 'Greek', 'Dutch', 'Hungarian', 'Japanese', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Swedish', 'Thai', 'Czech', 'Turkish', 'Ukrainian', 'Vietnamese', 'Arabic'];;WAHR;FALSCH;FALSCH;17;2;20;0;0;Caio Flavio;Caio Flavio;Single-player,Steam Achievements,Partial Controller Support
12460;BC Kings;16.06.2009;20000 - 50000;0;4.99;0;['English'];http://www.mascot.hu/;WAHR;FALSCH;FALSCH;113;75;0;13;19;Mascot Entertainment;Strategy First;Single-player,Multi-player
410320;EARTH DEFENSE FORCE 4.1 The Shadow of New Despair;18.07.2016;1000000 - 2000000;17;19.99;18;['English', 'Japanese'];http://www.d3p.co.jp/edf4.1_pc/;WAHR;FALSCH;FALSCH;7129;401;51;1210;448;SANDLOT;D3PUBLISHER;Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together
1345440;Toy Tanks;12.05.2022;20000 - 50000;0;11.99;0;['English'];;WAHR;FALSCH;WAHR;33;1;9;0;0;Rodney Luck;Rodney Luck;Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Includes level editor,Remote Play Together
757600;Hotel Transylvania 3: Monsters Overboard;10.07.2018;0 - 20000;0;24.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil'];https://www.outrightgames.com/hotel-transylvania-3-monsters-overboard;WAHR;FALSCH;FALSCH;10;4;23;0;0;Torus Games;Outright Games Ltd.;Single-player,Steam Achievements,Full controller support,Remote Play on TV
